party,score,election_type,ballot_type,amphoe,tambon,source_file
พลังธรรมใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
กรีน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ไทยธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
แผ่นดินธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
กล้าธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
พลังประชารัฐ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
โอกาสใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
เป็นธรรม,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ประชาชน,183,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ประชาไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ไทยสร้างไทย,3,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ไทยก้าวใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ประชาอาสาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
พร้อม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
เครือข่ายชาวนาแห่งประเทศไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ไทยพิทักษ์ธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ความหวังใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ไทยรวมไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
เพื่อบ้านเมือง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
พลังไทยรักชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18 (บช).csv
ประชาชน,204,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
ไทยก้าวใหม่,2,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
ภูมิใจไทย,12,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
ประชาธิปัตย์,17,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
เศรษฐกิจ,4,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
กล้าธรรม,5,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
รวมไทยสร้างชาติ,3,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
เพื่อไทย,127,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
เสรีรวมไทย,11,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
วิชชั่นใหม่,1,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_7__ส.ส.5-18.csv
ไทยทรัพย์ทวี,5,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
เพื่อชาติไทย,3,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
ใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
มิติใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
รวมใจไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
รวมไทยสร้างชาติ,7,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
พลวัต,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
ประชาธิปไตยใหม่,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
เพื่อไทย,8,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
ทางเลือกใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
เศรษฐกิจ,19,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
เสรีรวมไทย,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
รวมพลังประชาชน,5,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
ท้องที่ไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
อนาคตไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
พลังเพื่อไทย,3,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
ไทยชนะ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
พลังสังคมใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
สังคมประชาธิปไตยไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
ฟิวชัน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
ไทรวมพลัง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
ก้าวลิสรณ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_8__ส.ส.5-18 (บช).csv
