party,score,election_type,ballot_type,amphoe,tambon,source_file
กรีน,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
ไทยธรรม,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
แผ่นดินธรรม,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
กล้าธรรม,1,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
พลังประชารัฐ,1,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
โอกาสใหม่,1,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
เป็นธรรม,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
ประชาชน,549,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
ประชาไทย,2,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
ไทยสร้างไทย,4,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
ไทยก้าวใหม่,4,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
ประชาอาสาชาติ,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
พร้อม,1,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
เครือข่ายชาวนาแห่งประเทศไทย,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
ไทยพิทักษ์ธรรม,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
ความหวังใหม่,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__party_list_vote_02.csv
